"USECODE","FUELTYPE","AREASQ","STORYHEIGHT"
"101","Gas",3060,2
"101","Gas",5988,2
"101","Oil",1229,1.5
"101","Gas",1744,2
"101","Gas",1872,2
"101","Gas",1456,1
"105","Gas",3330,2
"101","Gas",524,1
"101","Gas",960,1
"010","Gas",2521,2
"101","Gas",1632,1.5
"101","Gas",1254,1
"101","Oil",1809,2
"101","Gas",1764,2
"101","Oil",1353,1.75
"101","Gas",1460,1.75
"101","Gas",866,1.5
"101","Gas",1636,1.75
"101","Oil",2395,1.5
"101","Gas",2340,2
"101","Oil",924,1
"104","Gas",3267,2
"101","Gas",3114,2
"101","Gas",2010,2
"101","Oil",1591,1
"101","Gas",2274,2
"101","Gas",1431,1
"101","Oil",1360,1
"101","Gas",2667,1.75
"101","Gas",4076,2
"101","Gas",1372,1
"109","Oil",1616,1.5
"109","Oil",992,1.5
"101","Oil",1477,1.5
"101","Gas",1134,2
"101","Gas",1144,2
"101","Gas",1543,1.75
"031","Gas",3090,2
"101","Gas",2150,2
"101","Gas",900,1
"101","Gas",1494,1
"101","Gas",2252,1.75
"101","Gas",2152,1
"101","Oil",2121,2
"101","Gas",1120,1.5
"101","Oil",2310,2
"101","Electric",1683,1.75
"101","Oil",1168,2
"101","Gas",2845,2
"101","Gas",3050,2
"101","Oil",1074,1
"101","Oil",1379,1.75
"101","Gas",1382,1.75
"104","Oil",2248,1.75
"101","Gas",1815,1
"101","Oil",1696,2
"101","Oil",792,1.75
"101","Gas",1609,2
"101","Oil",1677,2
"101","Gas",1591,1.75
"101","Gas",2911,1.75
"101","Oil",1764,2
"041","Oil",700,1
"101","Oil",1448,2
"101","Gas",1277,1.75
"101","Gas",1686,1
"101","Oil",2506,2
"101","Gas",1210,1.75
"101","Oil",1004,1.75
"101","Gas",1968,2
"101","Oil",1867,2
"101","Oil",2448,2
"101","Gas",1449,1.75
"101","Oil",988,1
"101","Oil",1951,1.75
"101","Gas",1502,1
"101","Gas",1591,1.75
"101","Oil",1711,1.75
"101","Gas",2416,1.75
"101","Oil",1687,1.75
"101","Oil",1952,1.75
"101","Gas",1276,1
"101","Oil",1660,1
"101","Oil",1458,1.75
"101","Oil",1008,1.5
"101","Gas",1824,1.75
"101","Oil",1606,1.75
"101","Gas",1562,1.75
"101","Oil",1113,1.75
"101","Gas",1331,1.5
"101","Oil",2219,2
"101","Gas",1209,1.75
"101","Gas",1656,2
"101","Gas",2495,2
"101","Gas",1352,2
"101","Oil",2802,2.5
"104","Oil",2119,2
"101","Oil",1307,1.5
"101","Gas",1068,1
"101","Oil",1458,1.75
"101","Gas",1121,1.75
"101","Oil",2769,2
"101","Oil",2339,2.5
"101","Oil",1830,1.75
"101","Oil",1593,1.75
"101","Gas",1964,1.75
"104","Gas",2987,1.75
"101","Oil",1248,1.75
"101","Oil",2032,2
"101","Gas",1390,1.75
"101","Gas",1628,1.75
"101","Gas",1427,1.75
"101","Gas",1452,2
"101","Oil",1907,2
"101","Oil",1945,2
"101","Oil",1308,1
"111","Oil",3214,1.75
"101","Gas",2515,1.75
"101","Gas",2180,2
"101","Gas",2339,1.75
"101","Gas",1094,1
"101","Gas",2542,2
"101","Gas",2918,1
"101","Oil",894,1
"101","Oil",2442,1.5
"104","Gas",3312,1.75
"104","Oil",805,1
"101","Oil",1104,1
"101","Oil",2192,2
"101","Oil",1723,2
"101","Gas",2872,2
"101","Oil",1096,1.5
"101","Oil",2534,2
"101","Oil",2969,1.75
"101","Oil",2728,2
"101","Oil",2378,2
"101","Oil",1778,1
"101","Oil",2376,2
"101","Oil",2076,2
"101","Oil",2108,2
"101","Oil",3402,2
"101","Oil",2008,2
"101","Oil",2076,2
"101","Oil",2076,2
"101","Oil",1656,2
"101","Gas",2910,2
"101","Gas",1990,2
"101","Oil",2995,1.75
"101","Gas",1339,1
"101","Gas",1756,2
"101","Gas",2452,2
"101","Gas",1680,2
"101","Oil",2581,2
"101","Gas",3524,2
"101","Gas",2839,1.75
"101","Oil",2115,2
"101","Oil",2477,2
"101","Oil",2109,2
"101","Oil",2514,2
"101","Oil",1728,2
"101","Oil",2914,2
"101","Oil",2080,2
"101","Gas",1176,1
"101","Oil",1075,1
"101","Oil",1378,1
"101","Oil",1118,1
"101","Oil",1498,1.75
"101","Oil",1248,1
"101","Oil",1600,2
"101","Oil",1734,1
"101","Oil",2952,2
"101","Gas",2641,2
"101","Gas",2680,2
"101","Gas",2645,1.75
"101","Gas",2899,2
"101","Oil",2352,1.75
"101","Gas",2311,2
"101","Oil",2349,2
"101","Oil",2259,2
"101","Oil",2497,2
"101","Gas",1561,2
"101","Oil",3104,2
"101","Oil",3372,2
"101","Oil",2737,2
"101","Oil",2906,2
"101","Oil",3214,1.75
"101","Oil",3390,1.75
"101","Oil",2104,2
"101","Oil",3204,2
"101","Oil",2659,1.75
"101","Oil",2302,2
"101","Oil",2527,2
"101","Oil",2808,2
"101","Gas",2714,2
"101","Oil",5332,2
"101","Oil",2488,2
"101","Oil",3358,2
"101","Oil",3212,2
"101","Oil",4081,1
"101","Oil",3652,2
"101","Gas",2368,2
"101","Gas",3427,2
"101","Gas",2710,2
"101","Gas",2343,1.75
"101","Gas",2993,2
"101","Oil",1954,1.75
"101","Gas",3921,2
"101","Gas",2742,2
"101","Oil",1968,1.75
"101","Gas",2705,2
"101","Gas",2294,2
"101","Gas",2658,2
"101","Gas",2837,1
"101","Gas",2731,2
"101","Gas",3028,2
"101","Gas",2585,2
"101","Gas",3212,1
"101","Gas",2901,2
"101","Gas",2639,1.75
"101","Gas",4124,2
"101","Gas",3167,1.75
"101","Gas",2902,2
"101","Gas",3109,2
"101","Gas",2760,1.75
"101","Oil",3297,2
"101","Gas",3146,2
"101","Gas",1946,1.75
"101","Gas",3745,2
"101","Gas",2881,2
"101","Gas",3121,2
"101","Gas",4380,2
"101","Gas",2928,2
"101","Gas",2626,2
"101","Gas",2360,2
"101","Gas",2615,2
"101","Gas",2670,2
"101","Gas",2954,2
"101","Gas",3139,2
"101","Gas",3056,2
"101","Gas",2698,2
"101","Gas",3152,2
"101","Gas",2678,2
"101","Gas",3041,2
"101","Gas",3570,2
"101","Gas",2808,2
"101","Gas",3199,2
"101","Gas",2810,2
"101","Gas",3653,1.75
"101","Oil",2869,2
"101","Gas",2996,2
"101","Gas",3443,2
"101","Gas",3256,2
"101","Gas",3185,2
"101","Gas",2884,2
"101","Gas",3161,2
"101","Gas",3237,2
"101","Gas",3346,2
"101","Gas",2887,2
"101","Gas",3027,2.5
"101","Gas",3924,2
"101","Gas",2938,1.5
"101","Gas",4189,1.75
"101","Gas",3034,2
"101","Gas",3786,2
"101","Gas",3076,2
"101","Gas",3354,2
"101","Oil",4747,2
"101","Gas",3785,2
"101","Gas",4308,2
"101","Gas",3520,2
"101","Gas",2089,1
"101","Gas",3845,1.5
"101","Oil",2088,1.75
"101","Gas",1428,1
"101","Oil",1792,1.5
"101","Oil",2726,2
"101","Oil",3721,1.75
"101","Oil",1100,1
"101","Gas",1999,1.75
"101","Oil",2368,2
"101","Oil",2968,2
"101","Oil",3580,1.75
"101","Oil",3686,2.75
"101","Oil",2915,2
"010","Gas",8691,2.5
"105","Oil",6598,2.5
"101","Gas",2910,2
"101","Oil",1344,2
"101","Gas",1280,1
"101","Oil",1804,1.75
"101","Oil",1812,1
"101","Oil",1920,1
"101","Gas",2998,2
"101","Oil",1832,2
"101","Oil",1960,2
"101","Oil",1777,2
"101","Oil",1800,2
"101","Oil",2018,2
"101","Oil",1800,2
"101","Oil",1816,2
"101","Gas",1210,1.75
"101","Gas",1814,2
"101","Oil",1808,2
"101","Oil",2184,2
"101","Gas",1608,1
"101","Oil",1568,2
"101","Oil",1319,1
"101","Oil",1536,2
"101","Oil",1896,2
"101","Oil",2136,2
"104","Oil",3675,1.5
"101","Oil",2484,2
"101","Gas",1804,1.75
"101","Oil",1138,1
"104","Oil",2434,2
"101","Oil",2150,1.75
"101","Gas",4391,2
"101","Gas",3684,2
"101","Gas",3962,2
"101","Gas",4746,2.75
"101","Gas",4310,2
"101","Gas",3682,2
"101","Gas",4444,2
"101","Gas",3108,2
"101","Gas",2934,2
"101","Gas",5103,2
"101","Gas",3461,2
"101","Gas",3070,2
"101","Gas",3514,2
"101","Gas",4036,2
"101","Gas",5015,2
"101","Gas",3330,2
"101","Gas",4924,2
"101","Oil",5023,2
"101","Gas",3641,2
"101","Gas",3742,2
"101","Oil",4052,2
"101","Gas",5088,2.75
"101","Gas",3990,2
"101","Gas",3078,2
"101","Gas",3899,2
"101","Oil",2947,2
"101","Gas",6703,2
"101","Gas",3771,2
"101","Gas",3706,2
"101","Gas",3423,2
"101","Gas",3564,2
"101","Oil",2309,1
"101","Gas",3176,2
"101","Oil",1591,1.75
"101","Gas",3694,2
"101","Gas",2008,1
"101","Oil",1591,1.75
"101","Gas",948,1
"101","Oil",1899,1.75
"101","Electric",1809,1
"101","Gas",3309,2
"101","Oil",2293,1.75
"101","Gas",4618,2
"101","Oil",2016,2
"104","Gas",1859,1
"101","Oil",3595,1.75
"101","Gas",7132,2
"101","Gas",2230,2
"101","Oil",3677,2
"101","Gas",1952,1
"109","Gas",4731,2
"109","Oil",1051,1
"101","Oil",4754,1.5
"101","Oil",2218,1.75
"101","Gas",1946,2
"101","Oil",1520,1
"101","Gas",1472,1
"101","Oil",2885,1.75
"010","Oil",3860,1
"101","Gas",2112,2
"101","Oil",2080,1.75
"101","Oil",4734,2
"941","Gas",4815,2
"941","Gas",3994,2
"941","Oil",3432,2
"941","Oil",2200,2
"941","Oil",2637,2
"941","Oil",1650,2
"941","Oil",2556,2
"941","Oil",4524,2
"941","Oil",5090,2.5
"941","Oil",2182,2
"941","Oil",3675,1
"941","Oil",2500,1.75
"101","Oil",4153,1.75
"101","Oil",3061,2
"101","Oil",1032,1
"010","Electric",3960,2
"101","Oil",2434,2
"101","Oil",2235,2
"101","Oil",2304,2
"101","Oil",2932,2
"101","Oil",2080,2
"101","Oil",2424,2.75
"104","Oil",2400,2
"101","Gas",6436,2
"101","Gas",1872,1.5
"101","Oil",1436,1.75
"101","Oil",1764,1.75
"101","Oil",1274,1.75
"104","Gas",3206,2
"101","Gas",2698,2
"101","Oil",1578,2
"104","Oil",3474,2
"101","Oil",2316,1
"101","Oil",2715,2
"101","Gas",2968,2
"101","Oil",3280,2
"104","Gas",2965,2
"101","Gas",1828,2
"105","Gas",4867,2
"101","Oil",1980,2
"101","Oil",2388,2
"104","Oil",2528,2
"101","Oil",1653,1.75
"101","Oil",1758,1.75
"101","Gas",3319,2.5
"013","Oil",4495,2
"104","Gas",3422,2.5
"101","Oil",2624,2
"031","Oil",4448,2
"101","Oil",2072,2
"105","Oil",3902,2
"101","Gas",1623,1.5
"101","Oil",2076,2
"101","Oil",1196,1.5
"104","Oil",2366,2
"101","Oil",1712,1.75
"101","Oil",4771,2
"031","Oil",5532,2
"104","Gas",4216,2
"104","Oil",3117,2
"101","Gas",1809,2
"101","Gas",2152,2
"101","Oil",1478,1.75
"031","Oil",1545,2
"101","Gas",1920,2
"101","Oil",2285,1.5
"101","Oil",1211,1
"104","Gas",2109,2
"101","Gas",1750,1.75
"101","Oil",1608,1.75
"101","Gas",2411,1.75
"013","Oil",6341,3
"031","Oil",3601,2
"101","Oil",4409,2
"104","Gas",3383,2.5
"101","Gas",1084,1.75
"101","Gas",979,1.5
"101","Gas",1656,1.75
"101","Gas",2428,2
"101","Oil",2152,1.75
"101","Gas",1898,2
"104","Oil",2496,2
"101","Gas",2406,2
"031","Gas",4558,2
"101","Gas",2016,1
"101","Gas",1320,1
"101","Oil",2746,1.75
"101","Oil",3091,2
"101","Oil",1348,1
"101","Gas",3204,2
"101","Gas",5200,2
"101","Oil",4337,2
"013","Oil",4786,2
"101","Gas",4266,2
"101","Oil",4819,2
"101","Oil",2616,2
"111","Electric",7500,3
"031","Oil",3736,2
"101","Oil",1464,1.75
"101","Gas",3150,1
"101","Gas",1144,1
"101","Gas",2624,1
"104","Oil",1685,1.75
"101","Gas",2171,1.75
"104","Oil",3306,2
"104","Oil",3970,1.75
"101","Oil",2290,2
"010","Oil",3855,2
"101","Oil",1937,1.75
"101","Oil",2324,2
"101","Oil",2378,2
"101","Electric",1976,2
"013","Oil",2450,2
"101","Oil",2462,1.75
"101","Oil",1940,1
"101","Oil",1374,1.5
"101","Gas",4208,2
"101","Gas",4114,2
"101","Gas",3970,2
"101","Gas",3985,2
"101","Gas",3320,2
"101","Gas",4713,2.5
"101","Oil",1636,1.75
"101","Gas",2857,1.5
"101","Gas",1938,1.75
"101","Oil",2031,2
"101","Oil",3310,2
"101","Oil",3350,1
"101","Oil",1775,1
"101","Oil",3908,2.5
"101","Oil",2528,1.5
"101","Oil",2317,1.75
"101","Oil",1581,1.75
"104","Oil",2584,2
"941","Gas",956,1
"941","Gas",2112,2
"941","Gas",2844,1.75
"941","Oil",2781,2
"941","Gas",4702,2
"101","Oil",1684,1
"941","Oil",1167,1
"941","Oil",1421,1.75
"101","Oil",1472,2
"101","Gas",2069,1
"101","Oil",3306,2
"013","Oil",5364,3
"101","Gas",3040,1.75
"941","Oil",3352,2
"941","Oil",4808,2.5
"101","Gas",2639,2.5
"941","Oil",1702,1.5
"941","Oil",4184,2
"101","Oil",1665,2
"101","Oil",3148,2
"101","Oil",3027,2
"101","Gas",2546,1.75
"941","Gas",2050,2
"941","Oil",1470,1
"101","Oil",1876,1.75
"101","Oil",4006,2.5
"101","Oil",4788,2
"101","Oil",1814,1.75
"101","Oil",3498,2
"101","Oil",2700,2
"101","Oil",2250,2
"101","Oil",2009,1.75
"101","Oil",2588,1
"101","Electric",1774,1
"101","Oil",2026,2
"101","Oil",1711,1
"101","Oil",2027,1.75
"101","Gas",2070,2
"960","Oil",2958,2
"941","Oil",4554,2
"941","Oil",4190,2
"941","Oil",3086,2
"105","Gas",2014,2
"941","Oil",1831,1.75
"941","Oil",5396,2
"941","Gas",1814,1.75
"941","Gas",1814,1.75
"941","Gas",1814,1.75
"941","Oil",1814,1.75
"941","Oil",6924,2
"941","Oil",3492,2
"941","Oil",3534,2
"941","Oil",1470,1
"941","Oil",1554,1
"941","Oil",1568,2
"941","Oil",1568,2
"960","Oil",5378,2
"960","Oil",1814,1.75
"101","Oil",3238,2
"101","Gas",3665,2
"941","Gas",5535,1.75
"101","Oil",1625,2
"101","Oil",1536,1.75
"101","Oil",1750,2
"101","Oil",2866,1.75
"101","Gas",2248,2
"101","Gas",4464,1
"101","Oil",1930,2
"101","Gas",2154,1.75
"101","Gas",1740,1
"101","Oil",1392,1.75
"101","Oil",1292,1
"101","Gas",1879,2
"101","Oil",2108,1.75
"101","Oil",2278,1.75
"101","Oil",2394,2
"101","Gas",3632,2
"101","Oil",1282,1
"101","Oil",2182,2
"101","Oil",1144,1
"101","Oil",1056,1
"101","Oil",1993,1.75
"101","Gas",1030,1
"101","Oil",2306,2
"101","Oil",2472,1.75
"101","Oil",2557,2
"101","Oil",2668,2
"101","Oil",2697,2
"101","Oil",2704,2
"101","Oil",2134,1.75
"941","Gas",3543,1.75
"101","Oil",2452,1
"101","Oil",1402,2
"943","Coal or Wood",6592,2
"101","Oil",1869,1
"010","Gas",1104,NA
"101","Gas",2976,2
"101","Gas",2112,2
"101","Oil",2156,2
"104","Gas",3138,1.75
"101","Oil",2086,1
"101","Gas",1499,1.75
"101","Oil",1236,1.5
"101","Oil",2136,2
"943","Solar Assisted",352,1
"101","Gas",2938,1
"101","Gas",1450,1
"101","Oil",2168,1
"104","Oil",2902,2
"013","Oil",2140,1.75
"101","Oil",2002,2
"101","Oil",2862,1.75
"101","Gas",1800,1.75
"101","Oil",2392,2
"101","Gas",2785,2
"101","Gas",1538,1.75
"101","Gas",2997,2
"101","Gas",3013,2
"101","Oil",3314,2
"101","Oil",2120,2
"104","Oil",1459,1.75
"101","Gas",1708,1.75
"105","Oil",3843,2
"101","Gas",2049,1.75
"104","Gas",2122,2
"031","Gas",13826,3.5
"101","Oil",1975,2
"105","Oil",3488,2
"101","Gas",930,1
"101","Oil",2160,2
"101","Gas",2101,2.5
"109","Gas",1512,2
"109","Oil",576,1
"101","Oil",2400,2
"104","Oil",6176,2
"104","Oil",2626,2
"101","Oil",3076,2
"101","Gas",3190,2.5
"101","Oil",2603,2
"104","Gas",2948,2.5
"010","Gas",1884,2
"101","Gas",3717,2
"101","Oil",1904,1.75
"101","Oil",2752,2
"101","Gas",3266,2
"101","Gas",2447,2
"031","Oil",3158,2.5
"101","Oil",1496,1.75
"101","Gas",2371,2
"101","Gas",1728,2
"101","Gas",3078,2
"101","Gas",2748,2.5
"101","Oil",3155,2
"101","Oil",1465,1.75
"101","Oil",1612,2
"101","Oil",3200,2
"101","Oil",3452,2
"101","Oil",2566,2
"101","Gas",3604,2
"101","Oil",2228,2
"101","Gas",1749,1
"101","Gas",2928,2
"104","Oil",3044,2
"101","Oil",3402,1.75
"101","Oil",7272,2
"101","Oil",1637,1.75
"101","Gas",3148,2
"101","Oil",2272,2
"101","Oil",2492,2
"101","Oil",2196,2
"101","Gas",5906,2
"101","Gas",3497,2
"101","Gas",3942,2
"101","Gas",3265,2
"101","Gas",4120,2
"101","Gas",4869,2
"101","Gas",3794,2
"101","Electric",2872,2
"101","Oil",868,2
"101","Oil",2294,2
"101","Gas",1536,2
"101","Gas",3416,2
"101","Gas",2170,2
"101","Oil",1875,2
"101","Oil",3552,2
"101","Oil",2520,1.75
"101","Oil",2624,2
"101","Oil",3436,2
"101","Oil",1792,2
"101","Oil",1776,1
"104","Oil",2368,2
"101","Oil",2236,1
"101","Oil",2384,1
"101","Oil",1780,1.75
"101","Oil",2692,2
"101","Oil",2992,2
"101","Oil",3956,2
"101","Oil",3995,2
"101","Gas",2847,2.5
"101","Oil",1768,2
"101","Oil",1768,2
"101","Oil",2581,1.75
"101","Oil",4272,2
"101","Electric",2377,2.5
"101","Gas",2366,2
"101","Oil",1069,1
"101","Oil",5474,1
"101","Gas",2184,2
"101","Gas",2188,1.5
"101","Gas",2910,2
"101","Oil",988,1
"104","Oil",2020,1
"101","Oil",1680,2
"101","Gas",2704,2
"101","Oil",4979,1.5
"101","Solar Assisted",2839,2
"101","Oil",3649,2
"101","Oil",3482,2
"101","Oil",3026,2
"101","Gas",2444,2
"101","Gas",3740,2
"101","Oil",2375,1.75
"101","Oil",792,1.75
"101","Oil",2608,1.75
"101","Oil",3862,1.75
"101","Oil",2631,2
"101","Gas",2576,2
"101","Oil",2812,2
"101","Oil",2976,2
"101","Oil",2846,1.5
"101","Oil",2587,2
"101","Oil",2196,2
"101","Electric",3346,2
"101","Oil",2692,1.75
"101","Oil",2706,2
"101","Oil",2942,2
"101","Oil",2956,2
"101","Oil",3190,2.5
"101","Oil",2362,1.75
"101","Oil",2436,2
"101","Oil",2240,2
"104","Oil",1358,1
"101","Oil",2086,1.75
"101","Oil",2990,2
"101","Oil",3490,2
"101","Oil",2694,2
"101","Oil",2220,2
"101","Oil",1236,1
"101","Oil",3061,2
"101","Oil",2440,2
"101","Oil",2956,1
"101","Electric",2688,1
"101","Gas",2040,1.75
"101","Oil",3103,1.75
"101","Oil",1291,1
"101","Oil",1236,1
"951","Gas",524,1
"101","Oil",3549,2
"101","Oil",2648,2
"101","Oil",3330,2
"101","Oil",3290,2
"101","Gas",3302,2
"101","Oil",2815,2
"101","Oil",2242,2
"101","Oil",3116,2
"101","Oil",3361,2
"101","Oil",2676,2
"101","Oil",3097,2
"101","Oil",2822,2
"101","Oil",1792,1
"101","Oil",2923,1.75
"101","Oil",3252,2
"101","Oil",2245,1
"101","Oil",1591,1.75
"101","Gas",2142,2
"104","Oil",2994,2
"104","Oil",3944,2
"104","Gas",3896,2
"101","Oil",2434,1.75
"101","Oil",2822,2
"101","Oil",2845,2
"101","Oil",2217,2
"101","Oil",2060,2
"101","Oil",2431,2
"101","Gas",2644,2
"101","Oil",2255,2
"101","Oil",2690,2
"101","Oil",2078,2
"101","Oil",1901,1.75
"101","Oil",1908,2
"960","Oil",180,NA
"101","Oil",1618,1.75
"101","Oil",1459,1.5
"101","Oil",1200,1
"101","Gas",1388,1
"101","Oil",1930,1.5
"109","Oil",1248,1
"109","Oil",1040,2
"101","Oil",2128,1
"960","Oil",1497,1.75
"960","Gas",720,1
"960","Gas",720,1
"960","Gas",720,1
"960","Gas",720,1
"960","Gas",720,1
"960","Gas",720,1
"960","Gas",720,1
"960","Gas",720,1
"960","Gas",774,1
"960","Oil",1380,1.75
"960","Oil",1497,1.75
"101","Gas",5154,2.5
"013","Gas",3921,2.75
"101","Oil",4952,2
"101","Oil",3812,2
"101","Oil",3327,2
"101","Oil",3912,1.75
"101","Oil",5715,2.5
"101","Oil",3270,2
"101","Gas",4239,2.5
"101","Oil",4836,2.75
"101","Gas",2731,1.75
"101","Electric",3755,2
"101","Electric",1656,1
"101","Electric",1946,2
"101","Gas",2396,2
"101","Oil",2647,1
"101","Oil",3146,1.75
"101","Electric",2832,1.75
"101","Solar Assisted",2425,2
"101","Oil",3137,1.5
"101","Oil",2211,1.75
"101","Electric",2488,2
"101","Gas",1440,1
"101","Oil",2277,1
"101","Oil",4278,2
"101","Oil",2336,2
"101","Oil",2187,1.75
"101","Oil",1680,1
"105","Gas",3331,2.5
"101","Gas",1496,1
"101","Oil",3048,1
"101","Oil",1353,1
"101","Oil",988,1
"101","Oil",2168,2
"101","Gas",1878,2
"101","Gas",1820,1
"960","Oil",2288,2
"101","Gas",1187,1
"101","Electric",1127,1
"101","Oil",640,1
"960","Gas",544,1
"960","Oil",1152,1
"960","Oil",1828,1
"101","Oil",1380,1
"101","Gas",800,1
"101","Gas",676,1
"101","Gas",2050,1
"101","Electric",2514,1.5
"101","Oil",2940,2
"101","Oil",2232,1.75
"109","Electric",3620,1.75
"109","Oil",2732,2
"101","Oil",3637,1.5
"101","Oil",2036,2
"101","Oil",2870,2
"101","Oil",2948,2
"101","Oil",2744,2
"101","Oil",2304,2
"101","Oil",2168,2
"101","Oil",3924,2
"101","Oil",2408,2
"101","Oil",2320,2
"101","Oil",2392,2
"101","Oil",2684,2
"101","Oil",2977,1.75
"101","Oil",2476,2
"101","Oil",1666,2
"101","Oil",1985,1.75
"101","Oil",1844,1
"101","Oil",1917,1.75
"101","Oil",2470,2
"101","Electric",3224,2
"101","Gas",1256,1
"101","Coal or Wood",904,1
"101","Oil",1222,1
"101","Oil",2659,1.5
"101","Oil",3434,2
"101","Oil",1764,1
"101","Oil",5158,2
"101","Oil",1992,1
"101","Oil",2933,1
"101","Oil",2478,2
"101","Oil",2743,2
"101","Oil",2020,1
"101","Oil",1568,1
"101","Oil",672,2
"101","Oil",2762,1.75
"101","Oil",1368,1.75
"101","Oil",1000,1
"101","Oil",1613,1.75
"101","Oil",1984,1.75
"101","Oil",884,1.5
"101","Oil",1680,1
"104","Oil",1676,1
"101","Oil",3139,2
"101","Oil",3318,2
"101","Oil",3039,2
"101","Oil",3549,2
"101","Oil",4890,2
"101","Oil",3949,2
"101","Oil",3483,2
"101","Oil",3718,2
"101","Oil",3694,2
"101","Oil",3961,2
"101","Oil",4265,2
"101","Oil",3913,2
"101","Oil",2540,2
"101","Oil",2768,1.5
"101","Oil",3448,2
"101","Gas",3282,2
"101","Oil",3466,2
"101","Oil",3531,2
"101","Oil",3694,2
"101","Oil",4160,2
"101","Oil",2940,2
"101","Oil",2257,1
"101","Oil",1553,2
"101","Oil",2512,1
"101","Oil",1885,1.75
"101","Oil",2048,2
"101","Oil",1400,2
"101","Oil",2024,2
"101","Oil",1098,1
"101","Electric",2690,2
"101","Oil",2276,2
"101","Oil",1632,2
"101","Oil",1930,2
"104","Oil",2080,2
"101","Oil",1920,2
"101","Oil",1700,2
"101","Oil",1988,2
"101","Oil",2000,2
"104","Oil",1920,2
"104","Oil",1900,2
"104","Electric",1900,2
"101","Oil",2124,2
"104","Oil",1900,2
"101","Oil",2448,2
"101","Oil",3394,1.75
"101","Oil",2160,2
"101","Oil",1836,2
"101","Oil",1700,2
"104","Oil",1920,2
"101","Oil",3600,2
"104","Oil",2000,2
"101","Oil",2064,2
"104","Oil",3768,2
"104","Oil",2200,2
"101","Oil",960,1
"104","Oil",1920,2
"104","Oil",2448,2
"104","Oil",1960,2
"101","Oil",2626,2
"101","Oil",1648,2
"101","Oil",1706,1.75
"101","Oil",1282,1
"101","Oil",1598,1
"101","Oil",2036,2
"101","Electric",2114,1
"101","Oil",1516,2
"101","Electric",1724,1
"101","Electric",1914,1
"101","Oil",4729,2
"101","Oil",3352,2
"101","Oil",4252,2.5
"101","Oil",2412,2
"101","Oil",2430,2
"101","Oil",4081,2
"101","Oil",2430,2
"101","Oil",2412,2
"101","Oil",2124,2
"101","Oil",2527,2
"101","Oil",2846,2
"101","Oil",3962,2
"101","Oil",2545,2
"101","Oil",1992,2
"101","Oil",2084,2
"101","Oil",2404,2
"101","Oil",2060,2
"101","Oil",2314,2
"101","Oil",1992,2
"101","Oil",2487,2
"101","Oil",2528,2
"101","Oil",2376,2
"101","Oil",1152,1
"101","Oil",920,1
"101","Oil",1072,1
"101","Oil",1696,1
"101","Oil",2172,1
"101","Oil",3001,2
"101","Oil",2257,2
"104","Gas",936,1
"104","Oil",1921,2
"104","Oil",2994,2
"101","Oil",2240,2
"101","Oil",1186,1
"101","Oil",1902,1
"101","Oil",900,1
"101","Oil",1469,1.75
"101","Oil",1131,1
"101","Oil",1248,1
"101","Oil",1768,1
"101","Oil",1469,1.75
"101","Oil",1884,2
"101","Oil",2158,1.5
"101","Oil",3018,2
"101","Oil",2981,1.75
"101","Oil",2214,2
"101","Oil",2180,2
"101","Gas",3024,1.5
"101","Gas",956,1
"101","Gas",678,1
"101","Oil",1021,1.75
"101","Oil",1343,1.75
"101","Oil",1109,1
"101","Oil",846,1
"101","Electric",1524,1
"101","Oil",1781,1
"101","Electric",3170,1
"101","Oil",1049,1
"941","Oil",1109,1.75
"941","Oil",2757,2
"941","Oil",2644,2
"941","Oil",2511,2
"941","Oil",2619,2
"941","Oil",2432,2
"941","Oil",9392,2.5
"941","Oil",4416,2
"941","Oil",960,1.5
"941","Oil",3495,2
"941","Oil",3000,2
"941","Oil",2290,2
"941","Oil",3190,2.75
"941","Oil",6586,2.75
"941","Oil",2366,2
"101","Gas",4392,2
"101","Oil",3021,2
"101","Oil",2364,2
"941","Coal or Wood",2323,1.75
"941","Gas",2864,2
"941","Oil",5440,2
"941","Oil",3872,2
"941","Oil",6026,2
"941","Oil",2025,21
"941","Oil",2000,2
"941","Oil",1786,2
"941","Oil",2417,2
"941","Oil",6980,2
"941","Oil",6658,1.75
"101","Gas",3509,2
"101","Oil",1874,1
"101","Oil",2012,2
"010","Gas",2835,2
"101","Gas",3315,2
"101","Oil",5334,2
"101","Oil",2758,2
"101","Oil",1676,1
"104","Gas",4667,2.5
"101","Gas",3446,2
"101","Oil",2910,2
"101","Gas",3490,1
"101","Gas",2582,2
"101","Oil",1914,2
"104","Oil",2240,2
"101","Gas",2624,2
"101","Gas",4318,2
"101","Gas",2760,2
"101","Gas",2757,2
"101","Gas",2624,2
"101","Gas",2843,2
"101","Gas",2395,1.75
"101","Gas",2816,2
"101","Gas",3049,2
"101","Gas",2716,2
"101","Gas",2240,2
"101","Gas",3670,2
"101","Gas",1962,1.75
"101","Gas",2424,2
"101","Gas",2486,2
"101","Gas",2596,2
"101","Gas",3153,2
"101","Gas",1903,2
"101","Gas",2479,1
"101","Electric",1548,1
"010","Oil",4124,2
"101","Oil",3734,1.75
"101","Oil",2472,2
"010","Gas",1456,1
"101","Gas",4445,1.75
"101","Oil",7061,2
"101","Gas",6190,2
"101","Gas",4222,1
"101","Oil",3002,1
"101","Oil",1752,1
"101","Oil",3447,1.75
"101","Oil",3244,2
"101","Oil",4561,1.75
